,close,standard,minmax,standard->minmax,minmax->standard
1593561600000,2.3373,-0.8785468677823227,0.14336676399644532,0.1433667639964454,-0.8785468677823228
1593565200000,2.3521,-0.8686362996438565,0.1452456518979307,0.14524565189793073,-0.8686362996438564
1593568800000,2.3511,-0.8693059326261852,0.14511870001269522,0.14511870001269528,-0.8693059326261852
1593572400000,2.3442,-0.873926400204254,0.14424273200457027,0.1442427320045703,-0.8739264002042539
1593576000000,2.355,-0.866694363995103,0.14561381236511362,0.14561381236511367,-0.866694363995103
1593579600000,2.3631,-0.8612703368382396,0.14664212263552118,0.1466421226355212,-0.8612703368382395
1593583200000,2.3583,-0.864484575153418,0.14603275358639073,0.1460327535863908,-0.8644845751534181
1593586800000,2.3534,-0.867765776766829,0.14541068934873685,0.1454106893487369,-0.867765776766829
1593590400000,2.4001,-0.8364939164920742,0.15133934238923452,0.15133934238923455,-0.836493916492074
1593594000000,2.3957,-0.8394403016143209,0.15078075409419833,0.15078075409419836,-0.8394403016143208
1593597600000,2.3903,-0.8430563197188966,0.1500952139139266,0.15009521391392666,-0.8430563197188966
1593601200000,2.4014,-0.8356233936150467,0.15150437984004067,0.15150437984004073,-0.8356233936150467
1593604800000,2.4047,-0.8334136047733618,0.15192332106131778,0.1519233210613178,-0.8334136047733617
1593608400000,2.4176,-0.8247753393013202,0.15356100038085568,0.15356100038085574,-0.8247753393013202
1593612000000,2.4156,-0.826114605265978,0.15330709661038466,0.15330709661038472,-0.826114605265978
1593615600000,2.429,-0.8171415233027722,0.1550082518725403,0.15500825187254033,-0.8171415233027721
1593619200000,2.4281,-0.817744192986868,0.15489399517582836,0.15489399517582841,-0.8177441929868681
1593622800000,2.4296,-0.8167397435133746,0.15508442300368164,0.1550844230036817,-0.8167397435133746
1593626400000,2.4087,-0.8307350728440466,0.15243112860225977,0.15243112860225982,-0.8307350728440466
1593630000000,2.3939,-0.8406456409825129,0.1505522407007744,0.15055224070077444,-0.8406456409825129
1593633600000,2.3971,-0.8385028154390607,0.15095848673352802,0.15095848673352805,-0.8385028154390606
1593637200000,2.3957,-0.8394403016143209,0.15078075409419833,0.15078075409419836,-0.8394403016143208
1593640800000,2.4026,-0.8348198340362523,0.15165672210232323,0.15165672210232328,-0.8348198340362523
1593644400000,2.3984,-0.8376322925620332,0.15112352418433417,0.1511235241843342,-0.8376322925620331
1593648000000,2.3879,-0.8446634388764855,0.14979052938936144,0.1497905293893615,-0.8446634388764855
1593651600000,2.3935,-0.8409134941754444,0.15050145994668018,0.15050145994668027,-0.8409134941754445
1593655200000,2.399,-0.8372305127726359,0.15119969531547545,0.1511996953154755,-0.8372305127726359
1593658800000,2.395,-0.8399090447019512,0.15069188777453346,0.15069188777453352,-0.8399090447019512
1593662400000,2.3907,-0.8427884665259651,0.1501459946680208,0.15014599466802087,-0.8427884665259651
1593666000000,2.3522,-0.8685693363456237,0.1452583470864542,0.14525834708645427,-0.8685693363456238
1593669600000,2.3658,-0.8594623277859519,0.146984892725657,0.14698489272565704,-0.8594623277859518
1593673200000,2.3736,-0.8542391905237873,0.14797511743049385,0.1479751174304939,-0.8542391905237874
1593676800000,2.3662,-0.8591944745930205,0.14703567347975116,0.14703567347975124,-0.8591944745930206
1593680400000,2.3693,-0.8571186123478013,0.1474292243239812,0.14742922432398126,-0.8571186123478013
1593684000000,2.3598,-0.8634801256799248,0.146223181414244,0.14622318141424404,-0.8634801256799247
1593687600000,2.3574,-0.8650872448375138,0.14591849688967884,0.1459184968896789,-0.8650872448375138
1593691200000,2.3775,-0.8516276218927051,0.14847022978291224,0.14847022978291233,-0.8516276218927052
1593694800000,2.3882,-0.8444625489817871,0.14982861495493205,0.1498286149549321,-0.8444625489817872
1593698400000,2.369,-0.8573195022424998,0.1473911387584106,0.14739113875841064,-0.8573195022424998
1593702000000,2.3111,-0.896091251919337,0.14004062460327538,0.14004062460327543,-0.896091251919337
1593705600000,2.3103,-0.8966269583052003,0.1399390630950869,0.139939063095087,-0.8966269583052004
1593709200000,2.3287,-0.8843057114303503,0.14227497778342008,0.14227497778342013,-0.8843057114303504
1593712800000,2.3264,-0.8858458672897065,0.14198298844737844,0.1419829884473785,-0.8858458672897066
1593716400000,2.31,-0.8968278481998988,0.1399009775295163,0.13990097752951636,-0.8968278481998989
1593720000000,2.3273,-0.8852431976056105,0.1420972451440904,0.14209724514409047,-0.8852431976056107
1593723600000,2.3423,-0.8751987028706788,0.1440015234226228,0.14400152342262287,-0.8751987028706789
1593727200000,2.3286,-0.8843726747285834,0.14226228259489648,0.14226228259489657,-0.8843726747285835
1593730800000,2.3332,-0.8812923630098707,0.14284626126697986,0.14284626126697988,-0.8812923630098706
1593734400000,2.3145,-0.8938144997794194,0.14047226101307603,0.14047226101307606,-0.8938144997794193
1593738000000,2.3204,-0.8898636651836794,0.14122127713596544,0.1412212771359655,-0.8898636651836795
1593741600000,2.303,-0.9015152790762004,0.13901231433286781,0.1390123143328679,-0.9015152790762005
1593745200000,2.3056,-0.8997742333221455,0.13934238923448017,0.1393423892344802,-0.8997742333221453
1593748800000,2.3038,-0.9009795726903375,0.13911387584105622,0.13911387584105628,-0.9009795726903375
1593752400000,2.3249,-0.8868503167631998,0.14179256061952522,0.14179256061952525,-0.8868503167631997
1593756000000,2.3193,-0.8906002614642409,0.14108163006220642,0.1410816300622065,-0.890600261464241
1593759600000,2.3274,-0.8851762343073778,0.14210994033261393,0.14210994033261398,-0.8851762343073778
1593763200000,2.3359,-0.879484353957583,0.14318903135711564,0.14318903135711572,-0.8794843539575831
1593766800000,2.3134,-0.8945510960599808,0.140332613939317,0.14033261393931706,-0.8945510960599808
1593770400000,2.3049,-0.9002429764097757,0.1392535229148153,0.13925352291481533,-0.9002429764097756
1593774000000,2.3108,-0.8962921418140358,0.1400025390377047,0.14000253903770477,-0.8962921418140358
1593777600000,2.301,-0.9028545450408578,0.13875841056239685,0.13875841056239693,-0.9028545450408579
1593781200000,2.2998,-0.9036581046196527,0.13860606830011424,0.1386060683001143,-0.9036581046196527
1593784800000,2.2828,-0.9150418653192421,0.13644788625111082,0.13644788625111087,-0.9150418653192421
1593788400000,2.292,-0.9088812418818173,0.13761584359527734,0.13761584359527743,-0.9088812418818174
1593792000000,2.3114,-0.8958903620246386,0.140078710168846,0.14007871016884604,-0.8958903620246386
1593795600000,2.2899,-0.9102874711447078,0.13734924463628284,0.13734924463628287,-0.9102874711447076
1593799200000,2.2941,-0.9074750126189268,0.1378824425542719,0.13788244255427196,-0.9074750126189268
1593802800000,2.2899,-0.9102874711447078,0.13734924463628284,0.13734924463628287,-0.9102874711447076
1593806400000,2.2969,-0.9056000402684061,0.13823790783293133,0.13823790783293136,-0.905600040268406
1593810000000,2.2888,-0.9110240674252692,0.13720959756252382,0.13720959756252388,-0.9110240674252692
1593813600000,2.2816,-0.9158454248980366,0.13629554398882826,0.1362955439888283,-0.9158454248980364
1593817200000,2.2742,-0.9208007089672697,0.13535610003808557,0.13535610003808562,-0.9208007089672697
1593820800000,2.2859,-0.9129660030740229,0.13684143709534086,0.1368414370953409,-0.9129660030740229
1593824400000,2.2791,-0.9175195073538586,0.1359781642757395,0.13597816427573955,-0.9175195073538586
1593828000000,2.2896,-0.9104883610394062,0.13731115907071223,0.13731115907071226,-0.9104883610394061
1593831600000,2.2896,-0.9104883610394062,0.13731115907071223,0.13731115907071226,-0.9104883610394061
1593835200000,2.3133,-0.8946180593582138,0.14031991875079342,0.1403199187507935,-0.8946180593582139
1593838800000,2.3114,-0.8958903620246386,0.140078710168846,0.14007871016884604,-0.8958903620246386
1593842400000,2.3324,-0.8818280693957339,0.1427446997587914,0.14274469975879145,-0.8818280693957339
1593846000000,2.3229,-0.8881895827278572,0.14153865684905426,0.14153865684905428,-0.8881895827278571
1593849600000,2.3112,-0.8960242886211043,0.1400533197917989,0.14005331979179897,-0.8960242886211043
1593853200000,2.3062,-0.8993724535327482,0.13941856036562145,0.1394185603656215,-0.8993724535327482
1593856800000,2.2959,-0.9062696732507348,0.13811095594769585,0.13811095594769587,-0.9062696732507347
1593860400000,2.3056,-0.8997742333221455,0.13934238923448017,0.1393423892344802,-0.8997742333221453
1593864000000,2.3085,-0.897832297673392,0.13971054970166308,0.13971054970166313,-0.897832297673392
1593867600000,2.3255,-0.8864485369738025,0.1418687317506665,0.14186873175066653,-0.8864485369738024
1593871200000,2.3157,-0.8930109402006247,0.14062460327535864,0.1406246032753587,-0.8930109402006247
1593874800000,2.3191,-0.8907341880607067,0.14105623968515935,0.1410562396851594,-0.8907341880607067
1593878400000,2.3305,-0.8831003720621586,0.14250349117684397,0.142503491176844,-0.8831003720621585
1593882000000,2.3432,-0.8745960331865829,0.1441157801193348,0.14411578011933482,-0.8745960331865827
1593885600000,2.3283,-0.8845735646232818,0.14222419702932587,0.14222419702932593,-0.884573564623282
1593889200000,2.3285,-0.884439638026816,0.142249587406373,0.14224958740637306,-0.884439638026816
1593892800000,2.3286,-0.8843726747285834,0.14226228259489648,0.14226228259489657,-0.8843726747285835
1593896400000,2.327,-0.8854440875003093,0.14205915957851972,0.14205915957851978,-0.8854440875003093
1593900000000,2.3276,-0.8850423077109121,0.142135330709661,0.14213533070966108,-0.8850423077109122
1593903600000,2.3269,-0.885511050798542,0.14204646438999624,0.14204646438999627,-0.8855110507985419
1593907200000,2.3275,-0.8851092710091448,0.14212263552113752,0.14212263552113755,-0.8851092710091447
1593910800000,2.3233,-0.8879217295349258,0.1415894376031484,0.1415894376031485,-0.8879217295349259
1593914400000,2.3056,-0.8997742333221455,0.13934238923448017,0.1393423892344802,-0.8997742333221453
1593918000000,2.3045,-0.9005108296027072,0.1392027421607211,0.13920274216072112,-0.9005108296027071
1593921600000,2.296,-0.9062027099525021,0.13812365113621933,0.1381236511362194,-0.9062027099525022
1593925200000,2.2817,-0.9157784615998038,0.13630823917735174,0.13630823917735183,-0.9157784615998039
1593928800000,2.2811,-0.9161802413892011,0.13623206804621046,0.13623206804621052,-0.9161802413892012
1593932400000,2.2803,-0.916715947775064,0.1361305065380221,0.13613050653802214,-0.9167159477750639
1593936000000,2.2899,-0.9102874711447078,0.13734924463628284,0.13734924463628287,-0.9102874711447076
1593939600000,2.2708,-0.9230774611071877,0.13492446362828486,0.13492446362828492,-0.9230774611071877
1593943200000,2.2828,-0.9150418653192421,0.13644788625111082,0.13644788625111087,-0.9150418653192421
1593946800000,2.2789,-0.9176534339503243,0.13595277389869243,0.13595277389869248,-0.9176534339503242
1593950400000,2.2721,-0.9222069382301602,0.135089501079091,0.13508950107909107,-0.9222069382301602
1593954000000,2.2657,-0.9264925893170646,0.1342770090135838,0.1342770090135839,-0.9264925893170647
1593957600000,2.2618,-0.9291041579481467,0.1337818966611654,0.1337818966611655,-0.9291041579481468
1593961200000,2.255,-0.9336576622279826,0.13291862384156405,0.13291862384156408,-0.9336576622279825
1593964800000,2.2424,-0.9420950378053254,0.13131903008759677,0.13131903008759685,-0.9420950378053256
1593968400000,2.2563,-0.9327871393509551,0.1330836612923702,0.13308366129237026,-0.9327871393509551
1593972000000,2.2554,-0.9333898090350512,0.1329694045956582,0.13296940459565829,-0.9333898090350513
1593975600000,2.2596,-0.9305773505092703,0.13350260251364732,0.13350260251364734,-0.9305773505092702
1593979200000,2.2477,-0.9385459829989827,0.13199187507934496,0.13199187507934498,-0.9385459829989826
1593982800000,2.2758,-0.9197292961955438,0.13555922305446233,0.13555922305446239,-0.9197292961955438
1593986400000,2.285,-0.9135686727581186,0.1367271803986289,0.136727180398629,-0.9135686727581187
1593990000000,2.2834,-0.9146400855298449,0.1365240573822521,0.13652405738225215,-0.914640085529845
1593993600000,2.2693,-0.9240819105806809,0.13473403580043164,0.13473403580043167,-0.9240819105806808
1593997200000,2.289,-0.9108901408288034,0.1372349879395709,0.13723498793957098,-0.9108901408288036
1594000800000,2.2911,-0.909483911565913,0.13750158689856545,0.1375015868985655,-0.909483911565913
1594004400000,2.2843,-0.9140374158457488,0.1366383140789641,0.13663831407896412,-0.9140374158457487
1594008000000,2.2901,-0.9101535445482419,0.13737463501332992,0.13737463501333,-0.910153544548242
1594011600000,2.3334,-0.8811584364134049,0.14287165164402693,0.142871651644027,-0.8811584364134049
1594015200000,2.3472,-0.8719175012572676,0.14462358766027672,0.1446235876602768,-0.8719175012572677
1594018800000,2.3475,-0.8717166113625688,0.14466167322584744,0.14466167322584747,-0.8717166113625687
1594022400000,2.3288,-0.8842387481321173,0.14228767297194367,0.14228767297194372,-0.8842387481321172
1594026000000,2.3276,-0.8850423077109121,0.142135330709661,0.14213533070966108,-0.8850423077109122
1594029600000,2.3289,-0.8841717848338846,0.14230036816046715,0.14230036816046723,-0.8841717848338847
1594033200000,2.3464,-0.8724532076431306,0.14452202615208837,0.14452202615208842,-0.8724532076431306
1594036800000,2.3869,-0.8453330718588146,0.1496635775041259,0.14966357750412596,-0.8453330718588146
1594040400000,2.373,-0.8546409703131845,0.14789894629935257,0.14789894629935263,-0.8546409703131845
1594044000000,2.3679,-0.8580560985230614,0.14725149168465151,0.1472514916846516,-0.8580560985230615
1594047600000,2.39,-0.8432572096135951,0.150057128348356,0.15005712834835605,-0.8432572096135951
1594051200000,2.3973,-0.838368888842595,0.1509838771105751,0.15098387711057515,-0.838368888842595
1594054800000,2.3804,-0.8496856862439517,0.1488383902500952,0.14883839025009524,-0.8496856862439516
1594058400000,2.3647,-0.8601989240665137,0.14684524565189794,0.146845245651898,-0.8601989240665137
1594062000000,2.358,-0.8646854650481165,0.14599466802082012,0.14599466802082017,-0.8646854650481166
1594065600000,2.4466,-0.8053559828137852,0.15724260505268506,0.1572426050526851,-0.8053559828137852
1594069200000,2.4188,-0.8239717797225258,0.15371334264313824,0.15371334264313832,-0.8239717797225259
1594072800000,2.4363,-0.8122532025317718,0.15593500063475946,0.15593500063475949,-0.8122532025317717
1594076400000,2.4399,-0.8098425237953881,0.15639202742160724,0.1563920274216073,-0.8098425237953881
