,close,standard,minmax,standard->minmax,minmax->standard
1593561600000,5.705,-1.0481942875088808,0.006657899873229799,0.006657899873229817,-1.048194287508881
1593565200000,5.7098,-1.0479845423994796,0.006689444557260501,0.006689444557260504,-1.0479845423994796
1593568800000,5.7052,-1.0481855481293225,0.0066592142350644055,0.006659214235064409,-1.0481855481293225
1593572400000,5.7209,-1.047499506833989,0.006762391639081499,0.006762391639081489,-1.047499506833989
1593576000000,5.7047,-1.0482073965782186,0.006655928330477876,0.006655928330477873,-1.0482073965782186
1593579600000,5.7154,-1.0477398397718447,0.006726246688629648,0.006726246688629645,-1.0477398397718447
1593583200000,5.6758,-1.0494702369244058,0.006466003045376364,0.0064660030453763395,-1.0494702369244056
1593586800000,5.6568,-1.0503004779824525,0.006341138671088178,0.006341138671088181,-1.0503004779824525
1593590400000,5.7064,-1.0481331118519723,0.006667100406072091,0.006667100406072074,-1.048133111851972
1593594000000,5.6972,-1.0485351233116582,0.006606639761679908,0.006606639761679883,-1.048535123311658
1593597600000,5.6979,-1.0485045354832037,0.00661124002810105,0.0066112400281010675,-1.0485045354832039
1593601200000,5.6885,-1.048915286322448,0.006549465021874267,0.006549465021874257,-1.048915286322448
1593604800000,5.7067,-1.0481200027826345,0.006669071948824001,0.006669071948824018,-1.0481200027826347
1593608400000,5.7225,-1.0474295917975218,0.006772906533758397,0.006772906533758394,-1.0474295917975218
1593612000000,5.7356,-1.0468571624364473,0.006858997233925513,0.006858997233925523,-1.0468571624364473
1593615600000,5.7539,-1.046057509206855,0.0069792613417925635,0.006979261341792553,-1.046057509206855
1593619200000,5.7529,-1.0461012061046469,0.006972689532619505,0.006972689532619508,-1.0461012061046469
1593622800000,5.7534,-1.046079357655751,0.006975975437206034,0.006975975437206017,-1.0460793576557508
1593626400000,5.7385,-1.0467304414328509,0.0068780554805274,0.00687805548052739,-1.0467304414328509
1593630000000,5.7015,-1.0483472266511527,0.00663489854112408,0.00663489854112409,-1.0483472266511527
1593633600000,5.7189,-1.0475869006295728,0.006749248020735368,0.006749248020735371,-1.0475869006295728
1593637200000,5.7153,-1.0477442094616238,0.006725589507712345,0.006725589507712348,-1.0477442094616238
1593640800000,5.7226,-1.0474252221077427,0.0067735637146757,0.00677356371467569,-1.0474252221077427
1593644400000,5.7143,-1.047787906359416,0.006719017698539279,0.006719017698539248,-1.0477879063594158
1593648000000,5.72,-1.0475388340420018,0.0067564770108257365,0.00675647701082574,-1.0475388340420018
1593651600000,5.7429,-1.0465381750825664,0.006906971440888875,0.006906971440888837,-1.0465381750825664
1593655200000,5.7436,-1.0465075872541119,0.006911571707310018,0.006911571707310021,-1.0465075872541119
1593658800000,5.747,-1.0463590178016193,0.006933915858498427,0.006933915858498424,-1.0463590178016193
1593662400000,5.7619,-1.0457079340245192,0.0070318358151770614,0.007031835815177079,-1.0457079340245194
1593666000000,5.7372,-1.0467872473999804,0.006869512128602411,0.006869512128602401,-1.0467872473999804
1593669600000,5.7372,-1.0467872473999804,0.006869512128602411,0.006869512128602401,-1.0467872473999804
1593673200000,5.744,-1.0464901084949951,0.006914200430979244,0.006914200430979234,-1.0464901084949951
1593676800000,5.7398,-1.0466736354657213,0.006886598832452382,0.006886598832452379,-1.0466736354657213
1593680400000,5.7347,-1.0468964896444601,0.006853082605669764,0.006853082605669775,-1.0468964896444601
1593684000000,5.7027,-1.0482947903738025,0.006642784712131759,0.006642784712131727,-1.0482947903738025
