,close,standard,minmax,standard->minmax,minmax->standard
1593561600000,15.4088,-1.3814550414054552,0.0002729686384718502,0.0002729686384718155,-1.3814550414054552
1593565200000,15.4084,-1.3814570721776207,0.0002723713329172081,0.0002723713329171873,-1.3814570721776207
1593568800000,15.3794,-1.3816043031596277,0.00022906668020558976,0.00022906668020561405,-1.3816043031596277
1593572400000,15.4073,-1.381462656801076,0.00027072874264193886,0.0002707287426420013,-1.3814626568010762
1593576000000,15.409,-1.3814540260193722,0.00027326729124917473,0.0002732672912492129,-1.3814540260193724
1593579600000,15.3993,-1.3815032722443885,0.00025878263154907946,0.00025878263154904824,-1.3815032722443883
1593583200000,15.3683,-1.3816606570872236,0.00021249145106424713,0.00021249145106422285,-1.3816606570872236
1593586800000,15.3833,-1.3815845031310128,0.00023489040936336067,0.00023489040936341965,-1.381584503131013
1593590400000,15.476,-1.3811138716816318,0.0003733159716518761,0.00037331597165191077,-1.381113871681632
1593594000000,15.5805,-1.3805833324533654,0.0005293620478023613,0.0005293620478023509,-1.3805833324533654
1593597600000,15.6325,-1.3803193320718354,0.0006070117699059525,0.000607011769905963,-1.3803193320718354
1593601200000,15.7641,-1.3796512080293484,0.0008035252973834991,0.0008035252973835338,-1.3796512080293486
1593604800000,15.6873,-1.3800411162851463,0.0006888426308920455,0.0006888426308920836,-1.3800411162851465
1593608400000,15.7276,-1.3798365159894608,0.0007490211655223275,0.0007490211655223344,-1.3798365159894608
1593612000000,15.7097,-1.3799273930438718,0.0007222917419520518,0.0007222917419520969,-1.379927393043872
1593615600000,15.7696,-1.379623284912071,0.0008117382487598419,0.0008117382487599079,-1.3796232849120713
1593619200000,15.811,-1.3794130999929302,0.0008735593736653932,0.0008735593736654002,-1.3794130999929302
1593622800000,15.8097,-1.3794197000024684,0.0008716181306128029,0.0008716181306128168,-1.3794197000024684
1593626400000,15.8036,-1.379450669277994,0.000862509220904497,0.0008625092209045282,-1.3794506692779942
1593630000000,15.7448,-1.3797491927863392,0.0007747053043719761,0.0007747053043720142,-1.3797491927863395
1593633600000,15.792,-1.3795095616707969,0.0008451873598198517,0.0008451873598198656,-1.3795095616707969
1593637200000,15.8217,-1.3793587768375,0.0008895372972520937,0.0008895372972521076,-1.3793587768375
1593640800000,15.8629,-1.3791496073044416,0.000951059769380324,0.0009510597693803691,-1.3791496073044418
1593644400000,15.8123,-1.379406499983392,0.0008755006167179835,0.0008755006167179835,-1.379406499983392
1593648000000,15.8401,-1.3792653613178818,0.0009170133527656721,0.0009170133527656721,-1.3792653613178818
1593651600000,15.9499,-1.3787079143584207,0.0010809737275151755,0.0010809737275151998,-1.3787079143584207
1593655200000,15.9267,-1.3788256991440264,0.0010463300053458816,0.0010463300053458746,-1.3788256991440264
