,close,standard,minmax,standard->minmax,minmax->standard
1593561600000,222.07,-0.9946005272380135,0.0828693088765149,0.08286930887651495,-0.9946005272380134
1593565200000,222.26,-0.9937271501683858,0.08299631677105825,0.08299631677105826,-0.9937271501683856
1593568800000,222.95,-0.9905554123892111,0.08345755596703143,0.08345755596703147,-0.990555412389211
1593572400000,223.2,-0.9894062320344377,0.08362467161774635,0.08362467161774637,-0.9894062320344376
1593576000000,223.88,-0.9862804614694539,0.08407922618769094,0.08407922618769098,-0.9862804614694538
1593579600000,224.17,-0.9849474122579168,0.08427308034252025,0.08427308034252026,-0.9849474122579167
1593583200000,222.96,-0.99050944517502,0.08346424059306003,0.08346424059306007,-0.99050944517502
1593586800000,222.62,-0.992072330457512,0.08323696330808773,0.08323696330808777,-0.9920723304575119
1593590400000,224.16,-0.9849933794721077,0.08426639571649165,0.08426639571649167,-0.9849933794721076
1593594000000,224.09,-0.9853151499714442,0.08421960333429147,0.08421960333429152,-0.9853151499714442
1593597600000,223.8,-0.9866481991829814,0.08402574917946216,0.0840257491794622,-0.9866481991829813
1593601200000,223.53,-0.9878893139661367,0.08384526427669005,0.08384526427669009,-0.9878893139661367
1593604800000,223.73,-0.986969969682318,0.08397895679726199,0.08397895679726203,-0.9869699696823179
1593608400000,224.63,-0.9828329204051337,0.0845805731398357,0.08458057313983572,-0.9828329204051336
1593612000000,224.76,-0.9822353466206516,0.08466747327820746,0.08466747327820748,-0.9822353466206514
1593615600000,225.54,-0.9786499039137585,0.08518887410843802,0.08518887410843803,-0.9786499039137583
1593619200000,225.87,-0.9771329858454575,0.08540946676738172,0.08540946676738176,-0.9771329858454574
1593622800000,226.08,-0.9761676743474478,0.08554984391398225,0.08554984391398229,-0.9761676743474478
1593626400000,225.69,-0.9779603957008944,0.08528914349886697,0.08528914349886699,-0.9779603957008943
1593630000000,223.61,-0.9875215762526092,0.08389874128491882,0.08389874128491887,-0.9875215762526092
1593633600000,224.12,-0.9851772483288714,0.08423965721237726,0.0842396572123773,-0.9851772483288713
1593637200000,224.26,-0.9845337073301984,0.08433324197677762,0.08433324197677763,-0.9845337073301983
1593640800000,224.01,-0.9856828876849718,0.0841661263260627,0.08416612632606271,-0.9856828876849717
1593644400000,223.77,-0.9867861008255542,0.08400569530137637,0.08400569530137642,-0.9867861008255542
1593648000000,223.06,-0.9900497730331107,0.083531086853346,0.08353108685334604,-0.9900497730331107
1593651600000,223.97,-0.9858667565417355,0.08413938782194831,0.08413938782194835,-0.9858667565417354
1593655200000,223.69,-0.9871538385390818,0.0839522182931476,0.08395221829314761,-0.9871538385390817
1593658800000,223.67,-0.9872457729674636,0.0839388490410904,0.08393884904109042,-0.9872457729674635
1593662400000,223.76,-0.9868320680397452,0.08399901067534778,0.08399901067534779,-0.9868320680397451
1593666000000,223.49,-0.9880731828229005,0.08381852577257566,0.0838185257725757,-0.9880731828229004
1593669600000,223.43,-0.988348986108046,0.08377841801640408,0.08377841801640412,-0.988348986108046
1593673200000,223.93,-0.9860506253984992,0.08411264931783392,0.08411264931783397,-0.9860506253984992
1593676800000,224.29,-0.9843958056876255,0.08435329585486341,0.08435329585486345,-0.9843958056876254
1593680400000,223.66,-0.9872917401816546,0.08393216441506181,0.08393216441506185,-0.9872917401816544
1593684000000,223.31,-0.9889005926783373,0.08369820250406092,0.08369820250406096,-0.9889005926783373
1593687600000,223.39,-0.9885328549648099,0.08375167951228969,0.0837516795122897,-0.9885328549648098
1593691200000,224.21,-0.984763543401153,0.08429981884663464,0.08429981884663468,-0.9847635434011529
1593694800000,224.62,-0.9828788876193246,0.08457388851380711,0.08457388851380712,-0.9828788876193245
1593698400000,223.3,-0.9889465598925282,0.08369151787803232,0.08369151787803236,-0.9889465598925282
1593702000000,219.67,-1.0056326586438382,0.08126499862965166,0.0812649986296517,-1.0056326586438382
1593705600000,219.58,-1.0060463635715566,0.08120483699539431,0.08120483699539432,-1.0060463635715564
1593709200000,219.68,-1.0055866914296472,0.08127168325568028,0.08127168325568032,-1.005586691429647
1593712800000,219.15,-1.0080229537817669,0.08091739807616465,0.08091739807616469,-1.0080229537817667
1593716400000,218.92,-1.0090801997081587,0.08076365167750689,0.0807636516775069,-1.0090801997081587
1593720000000,219.36,-1.0070576422837572,0.08105777522276518,0.08105777522276522,-1.007057642283757
1593723600000,220.52,-1.0017254454376086,0.08183319184208242,0.08183319184208246,-1.0017254454376083
1593727200000,220.28,-1.0028286585781911,0.08167276081739609,0.0816727608173961,-1.0028286585781907
1593730800000,219.68,-1.0055866914296472,0.08127168325568028,0.08127168325568032,-1.005586691429647
1593734400000,219.84,-1.0048512160025924,0.08137863727213783,0.08137863727213784,-1.004851216002592
1593738000000,220.78,-1.0005302978686443,0.08200699211882594,0.08200699211882595,-1.000530297868644
1593741600000,220.08,-1.0037480028620098,0.08153906829682415,0.08153906829682417,-1.0037480028620094
1593745200000,219.97,-1.00425364221811,0.08146553741050959,0.0814655374105096,-1.0042536422181099
1593748800000,220.06,-1.0038399372903917,0.08152569904476696,0.08152569904476697,-1.0038399372903914
1593752400000,220.44,-1.0020931831511362,0.08177971483385364,0.08177971483385366,-1.0020931831511357
1593756000000,221.3,-0.9981400027307156,0.08235459267231297,0.08235459267231299,-0.9981400027307152
1593759600000,221.65,-0.9965311502340328,0.08258855458331386,0.08258855458331388,-0.9965311502340324
1593763200000,222.07,-0.9946005272380135,0.0828693088765149,0.08286930887651495,-0.9946005272380134
1593766800000,221.46,-0.9974045273036606,0.08246154668877052,0.08246154668877054,-0.9974045273036602
1593770400000,221.78,-0.9959335764495506,0.0826754547216856,0.08267545472168564,-0.9959335764495506
