,close,standard,minmax,standard->minmax,minmax->standard
1593561600000,0.03822,-1.1918276249066326,0.019182901951977235,0.01918290195197725,-1.1918276249066326
1593565200000,0.03845,-1.1899374775171998,0.019613347556753313,0.019613347556753313,-1.1899374775171998
1593568800000,0.03845,-1.1899374775171998,0.019613347556753313,0.019613347556753313,-1.1899374775171998
1593572400000,0.03858,-1.1888691333405637,0.019856642898583285,0.0198566428985833,-1.1888691333405637
1593576000000,0.03847,-1.1897731168746404,0.019650777609342543,0.01965077760934253,-1.1897731168746404
1593579600000,0.03847,-1.1897731168746404,0.019650777609342543,0.01965077760934253,-1.1897731168746404
1593583200000,0.03835,-1.1907592807299967,0.019426197293807207,0.01942619729380718,-1.1907592807299965
1593586800000,0.03846,-1.18985529719592,0.019632062583047935,0.01963206258304795,-1.18985529719592
1593590400000,0.03866,-1.1882116907703262,0.020006363108940176,0.02000636310894016,-1.1882116907703264
1593594000000,0.03866,-1.1882116907703262,0.020006363108940176,0.02000636310894016,-1.1882116907703264
1593597600000,0.03866,-1.1882116907703262,0.020006363108940176,0.02000636310894016,-1.1882116907703264
1593601200000,0.03824,-1.1916632642640732,0.01922033200456648,0.019220332004566465,-1.1916632642640732
1593604800000,0.0382,-1.1919919855491918,0.01914547189938802,0.019145471899388034,-1.191991985549192
1593608400000,0.03866,-1.1882116907703262,0.020006363108940176,0.02000636310894016,-1.1882116907703264
1593612000000,0.03886,-1.1865680843447324,0.020380663634832402,0.02038066363483243,-1.1865680843447326
1593615600000,0.03901,-1.185335379525537,0.02066138902925159,0.020661389029251576,-1.1853353795255372
1593619200000,0.03907,-1.184842297597859,0.020773679187019264,0.020773679187019223,-1.184842297597859
1593622800000,0.03909,-1.1846779369552993,0.02081110923960848,0.02081110923960855,-1.1846779369552995
1593626400000,0.03895,-1.1858284614532153,0.020549098871483915,0.020549098871483873,-1.1858284614532153
1593630000000,0.03895,-1.1858284614532153,0.020549098871483915,0.020549098871483873,-1.1858284614532153
1593633600000,0.03895,-1.1858284614532153,0.020549098871483915,0.020549098871483873,-1.1858284614532153
1593637200000,0.03925,-1.1833630518148244,0.021110549660322275,0.021110549660322275,-1.1833630518148246
1593640800000,0.03889,-1.1863215433808934,0.02043680871371624,0.020436808713716226,-1.1863215433808936
1593644400000,0.03889,-1.1863215433808934,0.02043680871371624,0.020436808713716226,-1.1863215433808936
1593648000000,0.03884,-1.1867324449872918,0.020343233582243186,0.02034323358224316,-1.1867324449872918
1593651600000,0.0386,-1.1887047726980045,0.0198940729511725,0.01989407295117246,-1.1887047726980045
1593655200000,0.0386,-1.1887047726980045,0.0198940729511725,0.01989407295117246,-1.1887047726980045
1593658800000,0.03851,-1.1894443955895218,0.019725637714520988,0.01972563771452096,-1.1894443955895218
1593662400000,0.03851,-1.1894443955895218,0.019725637714520988,0.01972563771452096,-1.1894443955895218
1593666000000,0.03882,-1.1868968056298512,0.020305803529653957,0.020305803529653943,-1.1868968056298512
1593669600000,0.03882,-1.1868968056298512,0.020305803529653957,0.020305803529653943,-1.1868968056298512
1593673200000,0.03882,-1.1868968056298512,0.020305803529653957,0.020305803529653943,-1.1868968056298512
1593676800000,0.03823,-1.191745444585353,0.019201616978271857,0.01920161697827183,-1.191745444585353
1593680400000,0.03832,-1.1910058216938357,0.01937005221492337,0.019370052214923328,-1.1910058216938357
1593684000000,0.03832,-1.1910058216938357,0.01937005221492337,0.019370052214923328,-1.1910058216938357
1593687600000,0.03832,-1.1910058216938357,0.01937005221492337,0.019370052214923328,-1.1910058216938357
1593691200000,0.03832,-1.1910058216938357,0.01937005221492337,0.019370052214923328,-1.1910058216938357
1593694800000,0.03832,-1.1910058216938357,0.01937005221492337,0.019370052214923328,-1.1910058216938357
1593698400000,0.03864,-1.1883760514128856,0.019968933056350946,0.019968933056350946,-1.1883760514128856
1593702000000,0.03792,-1.1942930345450231,0.01862145116313889,0.018621451163138902,-1.1942930345450233
1593705600000,0.03726,-1.1997169357494828,0.017386259427694506,0.017386259427694506,-1.1997169357494828
